type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
前端,前端开发,杭州·滨江区·长河,10-11K,1-3年学历不限,新华三技术有限公司,计算机软件不需要融资10000人以上,Vue app，小程序 H5 移动端开发, 胡先生,带薪年假，定期体检，年终奖，加班补助，补充医疗保险，五险一金，通讯补贴，员工旅游，餐补，免费班车，零食下午茶，节日福利，交通补助
前端,前端开发,西安·未央区·龙首村,5-6K,1-3年学历不限,青叶海棠网络科技,计算机软件未融资20-99人,提供实习证明 不接受居家办公 低代码平台软件开发 JavaScript Vue 有独立解决和问题思考能力 B端C端产品经验 React 计算机/软件工程相关专业 前端开发经验, 邹先生,节日福利，法定节假日三薪，底薪加提成，餐补，保底工资，绩效奖金，工龄奖，年终奖，带薪年假，高温补贴，五险一金，交通补助，全勤奖
前端,web前端,深圳·南山区·科技园,10-20K,1-3年学历不限,掌护智慧,医疗健康不需要融资100-499人,DIV+CSS javascrpt vue.js, 何先生,年终奖，工龄奖，绩效奖金，补充医疗保险，团建聚餐，节日福利，生日福利，五险一金，零食下午茶，定期体检，交通补助
前端,前端开发,武汉·江夏区·金融港,9-13K·14薪,1-3年学历不限,武汉丰迈信息,通信/网络设备不需要融资20-99人,Vue JavaScript CSS 计算机/软件工程相关专业 前端开发经验, 郑女士,员工旅游，节日福利，年终奖，餐补，带薪年假，五险一金
前端,Web前端,深圳·坪山区·坪山,8-10K,1-3年学历不限,筑建云,装修装饰未融资20-99人,前端开发 JavaScript HTML CSS Vue Web端 移动端, 高女士,五险一金
前端,前端开发,杭州·滨江区·长河,12-15K,1-3年学历不限,勒芒科技,计算机软件20-99人,C/C++ Vue HTML5, 郑女士, 
前端,WEB前端,成都·武侯区·环球中心,8-12K,3-5年本科,椒麻科技,互联网不需要融资0-20人,Vue Node.js Webpack 计算机/软件工程相关专业 前端开发经验, 李先生, 
前端,前端开发,杭州,50-100元/天,3-5年本科,卷鸡科技,计算机软件未融资0-20人,Vue Node.js 接受居家办公 React 前端开发经验, 吴先生, 
前端,前端开发,北京·朝阳区·高碑店,11-20K,3-5年本科,新锋未来,互联网不需要融资20-99人,JavaScript HTML5 Vue 前端开发经验, 陈女士,餐补，节日福利，交通补助，五险一金，带薪年假
前端,前端开发,佛山·顺德区·北滘,6-9K,3-5年本科,好物科技佛山,广告营销不需要融资0-20人,HTML CSS CSS3 HTML5 前端开发 Web端 JavaScript 移动端, 王先生,五险一金，团建聚餐，员工旅游，底薪加提成，全勤奖，零食下午茶，带薪年假，节日福利，年终奖
